ID	collection_date	longitude	latitude
H-1003	2025-01-01	-9.48595546354283	13.1543529041696
H-1004	2025-01-01	-8.01794321452003	9.32275593504061
H-1005	2025-01-01	-9.50369922541556	8.42018377580045
H-1006	2025-01-01	-7.52982267755105	12.5270895255695
H-1007	2025-01-01	-10.2132614665007	11.6725650478284
H-1008	2025-01-01	-11.8363620496296	7.98975071376239
H-1009	2024-12-27	-6.16931483666752	7.65906116840333
H-1010	2025-01-01	-9.68418449839078	9.74249544546719
H-1011	2025-01-01	-6.36402337615139	11.7317840854328
H-1012	2025-01-01	-9.03516564392297	7.89474305161973
H-1013	2024-12-25	-7.82272470681327	9.16247549998774
H-1014	2025-01-01	-12.2572415500092	10.0481850391791
H-1015	2025-01-01	-11.7763813908462	8.82587123728062
H-1016	2025-01-01	-7.45469393331066	12.4715118912954
H-1017	2025-01-01	-6.67304857734304	11.3044517160702
H-1018	2024-12-28	-10.0971128163861	10.7315394018918
H-1019	2024-12-30	-9.85910847634656	11.7256354448886
H-1020	2024-12-24	-7.30400802105208	8.98758108720599
H-1021	2025-01-01	-7.98699920828241	7.26070237267078
H-1022	2025-01-01	-10.5498124484868	9.45988655726295
H-1023	2025-01-01	-8.59756622815455	8.64856444223949
H-1024	2025-01-01	-9.40689066852671	9.2595729527586
H-1025	2025-01-01	-10.5760934565364	7.44211045819969
H-1026	2025-01-01	-7.34609804341513	8.60343808180336
H-1027	2025-01-01	-15.0631858543558	13.789746551417
H-1028	2025-01-01	-5.69043954407958	6.53206364144487
H-1029	2025-01-01	-10.5874296054046	6.84005974345306
H-1030	2024-12-29	-11.2038669050148	10.2390234114351
H-1031	2025-01-01	-9.78785115032828	5.68502510758457
H-1032	2025-01-01	-7.98699920828241	7.26070237267078
H-1033	2025-01-01	-7.36441033327516	9.92012343063166
H-1034	2025-01-01	-8.21812082581826	9.9078875477625
H-1035	2025-01-01	-8.78365428427821	9.98373987126142
H-1036	2024-12-27	-9.60208122950364	10.1511405802813
H-1037	2024-12-26	-9.85992817238083	10.0977138731723
H-1038	2025-01-01	-10.1736746444239	12.0298073990744
H-1039	2025-01-01	-10.5498124484868	9.45988655726295
H-1040	2025-01-01	-6.49998428111981	8.64853399112575
H-1041	2025-01-01	-6.67304857734304	11.3044517160702
H-1042	2025-01-01	-7.1621523100744	9.04002376572659
H-1043	2024-12-30	-11.9765671726333	8.63694358056001
H-1044	2025-01-01	-8.14197388934252	11.3273575198452
H-1045	2025-01-01	-8.78365428427821	9.98373987126142
H-1046	2025-01-01	-8.95223112583786	9.06264766040086
H-1047	2025-01-01	-5.27068728445512	7.82134751155821
H-1048	2024-12-30	-8.98134188666228	12.030473135619
H-1049	2024-12-27	-8.78365428427821	9.98373987126142
H-1050	2025-01-01	-11.2378907756996	9.52171088600482
H-1051	2024-12-29	-9.84544481297655	12.706033800426
H-1052	2025-01-01	-4.01033008391155	5.40799112357826
H-1053	2025-01-01	-8.14197388934252	11.3273575198452
H-1054	2024-12-26	-9.3255991074212	8.47649634638071
H-1055	2025-01-01	-4.96382282919256	8.02510793758142
H-1056	2025-01-01	-9.01769090782645	13.8757480203219
H-1057	2025-01-01	-9.26680879580072	5.76651456405917
H-1058	2025-01-01	-9.3621277656296	7.89057600480093
H-1059	2025-01-01	-10.8603013163931	9.71998471286088
H-1060	2025-01-01	-8.81701655031912	5.71577449167041
H-1061	2025-01-01	-7.61058844269971	7.23924807018639
H-1062	2025-01-01	-9.68418449839078	9.74249544546719
H-1063	2025-01-01	-9.60208122950364	10.1511405802813
H-1064	2025-01-01	-9.35394303922303	6.71170719003554
H-1065	2025-01-01	-9.97346036461979	10.4490722425293
H-1066	2025-01-01	-10.6080171813225	13.8023966536709
H-1067	2025-01-01	-3.88752275735395	8.09166549477355
H-1068	2025-01-01	-6.79659820087615	11.908551884559
H-1069	2025-01-01	-8.78365428427821	9.98373987126142
H-1070	2025-01-01	-7.38217740480558	7.65040823080294
H-1071	2025-01-01	-11.4277382792867	7.08755425565024
H-1072	2025-01-01	-9.77407828452803	10.3475183117089
H-1073	2025-01-01	-8.85647275350143	10.4740664358296
H-1074	2025-01-01	-6.56339096842045	10.2874697680108
H-1075	2025-01-01	-8.78365428427821	9.98373987126142
H-1076	2025-01-01	-6.56339096842045	10.2874697680108
H-1077	2025-01-01	-10.5760934565364	7.44211045819969
H-1078	2025-01-01	-7.65551237702966	9.36947122393854
H-1079	2025-01-01	-9.85257536782497	8.62642025263923
H-1080	2025-01-01	-6.85853596786925	8.14937550525824
H-1081	2025-01-01	-10.3820977274425	10.3716804031538
H-1082	2025-01-01	-10.1449105912704	10.2237551192759
H-1083	2025-01-01	-7.30400802105208	8.98758108720599
H-1084	2025-01-01	-11.128404885565	8.69015752958848
H-1085	2025-01-01	-9.68418449839078	9.74249544546719
H-1086	2025-01-01	-9.81615525688132	8.77882995678727
H-1087	2025-01-01	-9.62417720763439	9.59273986518148
H-1088	2025-01-01	-6.4918926177731	9.8192726322425
H-1089	2025-01-01	-10.0971128163861	10.7315394018918
H-1090	2025-01-01	-6.5423098070592	6.9530816808909
H-1091	2025-01-01	-9.84606156409134	10.5673602433704
H-1092	2025-01-01	-9.21101469884786	7.0432580313492
H-1093	2025-01-01	-12.9778262074008	13.0879004674063
H-1094	2025-01-01	-7.98699920828241	7.26070237267078
H-1095	2025-01-01	-9.40689066852671	9.2595729527586
H-1096	2025-01-01	-10.5760934565364	7.44211045819969
H-1097	2025-01-01	-7.30199168185052	9.44606431017225
H-1098	2025-01-01	-6.49998428111981	8.64853399112575
H-1099	2025-01-01	-10.8861987510106	11.3312266018686
H-1100	2025-01-01	-9.68418449839078	9.74249544546719
H-1101	2025-01-01	-7.42568850825258	5.39551517080551
H-1102	2025-01-01	-10.5874296054046	6.84005974345306
H-1103	2025-01-01	-8.78365428427821	9.98373987126142
H-1104	2025-01-01	-11.5734032667587	8.51067785133809
H-1105	2025-01-01	-9.0109661850513	10.000057029844
H-1106	2025-01-01	-7.3466209417277	9.05505492316618
H-1107	2025-01-01	-12.2026765434295	8.86549429325039
H-1108	2025-01-01	-10.124491970288	10.6653285706994
H-1109	2025-01-01	-10.124491970288	10.6653285706994
H-1110	2025-01-01	-9.60208122950364	10.1511405802813
H-1111	2025-01-01	-8.51355229970297	5.60462151378302
H-1112	2025-01-01	-8.5948811591745	10.3038279801957
H-1113	2025-01-01	-13.42061753371	10.8494200446628
H-1114	2025-01-01	-9.5033818889396	5.87003374897354
H-1115	2025-01-01	-7.34609804341513	8.60343808180336
H-1116	2025-01-01	-9.26680879580072	5.76651456405917
H-1117	2025-01-01	-9.26680879580072	5.76651456405917
H-1118	2025-01-01	-5.59206876679151	7.82866854342101
H-1119	2025-01-01	-9.50369922541556	8.42018377580045
H-1120	2025-01-01	-9.03516564392297	7.89474305161973
H-1121	2025-01-01	-7.45469393331066	12.4715118912954
H-1122	2025-01-01	-9.85910847634656	11.7256354448886
H-1123	2025-01-01	-12.5792546132468	10.4246237506222
H-1124	2025-01-01	-8.95223112583786	9.06264766040086
H-1125	2025-01-01	-12.5456722700646	10.8977400332236
H-1126	2025-01-01	-9.68418449839078	9.74249544546719
H-1127	2025-01-01	-11.2726000856097	10.0813321704088
H-1128	2025-01-01	-12.1414538592889	7.28670500553809
H-1129	2025-01-01	-9.48595546354283	13.1543529041696
H-1130	2025-01-01	-11.8363620496296	7.98975071376239
H-1131	2025-01-01	-11.7763813908462	8.82587123728062
H-1132	2025-01-01	-6.67304857734304	11.3044517160702
H-1133	2025-01-01	-8.81701655031912	5.71577449167041
H-1134	2025-01-01	-10.3820977274425	10.3716804031538
H-1135	2025-01-01	-12.307324862336	8.81713437966324
H-1136	2025-01-01	-6.86355596989065	10.2108029285071
H-1137	2025-01-01	-9.5033818889396	5.87003374897354
H-1138	2025-01-01	-6.56339096842045	10.2874697680108
H-1139	2025-01-01	-9.50369922541556	8.42018377580045
H-1140	2025-01-01	-11.8363620496296	7.98975071376239
H-1141	2025-01-01	-15.0631858543558	13.789746551417
H-1142	2025-01-01	-10.5874296054046	6.84005974345306
H-1143	2025-01-01	-9.78785115032828	5.68502510758457
H-1144	2025-01-01	-8.78365428427821	9.98373987126142
H-1145	2025-01-01	-3.88752275735395	8.09166549477355
H-1146	2025-01-01	-9.81615525688132	8.77882995678727
H-1147	2025-01-01	-6.4918926177731	9.8192726322425
H-1148	2025-01-01	-8.48015100487577	8.40914133252012
H-1149	2025-01-01	-5.97021221579856	8.60690248177866
